q25,iqr,meanfun,gender_encoded
0.120122574055158,0.108968335035751,0.113943951082064,1
0.117104557640751,0.124110813226095,0.11046081924767,1
0.116568544995795,0.11421362489487,0.111528405809008,1
0.11580452920143,0.123480333730632,0.111090257759365,1
0.0954401805869074,0.131467268623025,0.0860937765343267,1
0.107888239116309,0.118804418453541,0.0723956145237888,1
0.0953351206434316,0.140625558534406,0.0827581988626345,1
0.0894184938036225,0.150009532888465,0.0570452391695039,1
0.0970227081581161,0.143885618166527,0.0759292735165432,1
0.097629009762901,0.134142259414226,0.08121920791945,1
0.0974209245742092,0.129610705596107,0.0818582636781207,1
0.0875,0.153347457627119,0.0609657074905648,1
0.101818181818182,0.123840653728294,0.075177599059067,1
0.0936094674556213,0.133925049309665,0.0742806643114068,1
0.155452127659574,0.0871276595744681,0.116122397738288,1
0.175270994639666,0.0745443716497915,0.115129092357858,1
0.175014712063892,0.0795628415300546,0.124133328358296,1
0.160665529010239,0.0931740614334471,0.123413774157857,1
0.164117226590422,0.0802573266619013,0.130055058925411,1
0.0308494533221194,0.150243902439024,0.102113992813323,1
0.0407896528250511,0.146766507828455,0.103532714242103,1
0.0431914893617021,0.144095744680851,0.0946528351407252,1
0.0141489361702128,0.116170212765957,0.109042884222771,1
0.0502316412025628,0.138689009364219,0.0975621946429236,1
0.04319309600863,0.138338727076591,0.0998460070808435,1
0.0538204924543288,0.135663224781573,0.104030301381788,1
0.0286404066073698,0.151207115628971,0.0767370567710629,1
0.0351026392961877,0.145131964809384,0.101642050411061,1
0.0269456066945607,0.140781032078103,0.106525451222714,1
0.0704365904365904,0.131850311850312,0.112680600960422,1
0.103647604327666,0.142380216383308,0.089304958509362,1
0.0927402700555997,0.141223193010326,0.0790463239887746,1
0.0974106433677522,0.124098490865766,0.0769958757937097,1
0.0853261840929401,0.133619302949062,0.0762548550859647,1
0.0921473951715375,0.147471410419314,0.0734699754293284,1
0.0936298649722001,0.144336775218427,0.0685177102362656,1
0.0990589636688505,0.140583680762359,0.0898698292688976,1
0.110772163965682,0.114242135367016,0.108794681585345,1
0.108387096774194,0.121730205278592,0.103375929507597,1
0.0649734042553192,0.156755319148936,0.0933950010015599,1
0.0706158357771261,0.149237536656892,0.110761255521427,1
0.0502932551319648,0.162785923753666,0.10718938412137,1
0.0696663489037178,0.156415633937083,0.109991594367478,1
0.0863829787234043,0.137207446808511,0.107986272843191,1
0.0890909090909091,0.129120234604106,0.102819840612225,1
0.107311095983662,0.114935330156569,0.0872813725398449,1
0.13411003236246,0.123538295577131,0.0909386855007328,1
0.088780487804878,0.100790580319596,0.0865653438777422,1
0.0874215246636771,0.106569506726457,0.0885115002090352,1
0.0916525423728814,0.109745762711864,0.078778276517702,1
0.0969934640522876,0.119411764705882,0.112567705383022,1
0.0861800486618005,0.0955474452554744,0.0935598131488079,1
0.0864197530864197,0.104249512670565,0.108234304205697,1
0.0904909881914233,0.114505904288378,0.0950887415589194,1
0.0908169934640523,0.10797385620915,0.105510439551189,1
0.0871664548919949,0.101041931385006,0.0844620707126715,1
0.0890159798149706,0.125046257359125,0.0978812718707268,1
0.0392660550458716,0.115596330275229,0.124566869100242,1
0.0700979020979021,0.122181818181818,0.122605477714747,1
0.0394666666666667,0.127466666666667,0.142061738209985,1
0.0538666666666667,0.149066666666667,0.110157454953462,1
0.0785806451612903,0.129612903225806,0.108599869383026,1
0.0622723609991942,0.116196615632554,0.127453139086205,1
0.0479161816065192,0.12256111757858,0.0980983711572243,1
0.0993296089385475,0.107932960893855,0.119752212605996,1
0.036976320582878,0.142040072859745,0.114735752667392,1
0.115840707964602,0.104070796460177,0.124044849684617,1
0.079739921976593,0.120884265279584,0.0851219053914871,1
0.0833138856476079,0.121866977829638,0.0913893359834813,1
0.0813272077590608,0.111914241960184,0.0945064862723455,1
0.0872623302358828,0.113681200857756,0.0915329556593238,1
0.0803977625854568,0.129297700435053,0.0934669637191,1
0.0902351313969571,0.105984324573536,0.0889585705747249,1
0.091595744680851,0.111702127659574,0.106672484779874,1
0.0985514612452351,0.125412960609911,0.0927964198875804,1
0.088457368161656,0.106811237062592,0.0916496736421122,1
0.121877022653722,0.100582524271845,0.12742990305427,1
0.0991940018744143,0.11651358950328,0.119785475606529,1
0.119088125212657,0.101367812181014,0.120378403918924,1
0.0910793494332183,0.12971907343519,0.119850534094094,1
0.13629009762901,0.0927475592747559,0.113753960936267,1
0.101103309929789,0.126940822467402,0.115707011789706,1
0.118076673164392,0.0993372319688109,0.104838601327062,1
0.117407878017789,0.0958831003811944,0.0932176784566367,1
0.107196652719665,0.105048814504881,0.107671948822725,1
0.119733333333333,0.1104,0.109007947352914,1
0.124990253411306,0.103157894736842,0.120185312040243,1
0.117712519319938,0.106244204018547,0.116418827651724,1
0.111623212783852,0.109268292682927,0.107101023272948,1
0.128673139158576,0.109190938511327,0.117564991205289,1
0.102962206332993,0.109540347293156,0.10315571749483,1
0.115495915985998,0.105694282380397,0.111500811226238,1
0.12049853372434,0.10099706744868,0.110489616058063,1
0.125738045738046,0.114241164241164,0.116297699835028,1
0.120074580484773,0.107022995649472,0.113219252637492,1
0.117063369397218,0.106244204018547,0.105127841663306,1
0.0421719457013575,0.0928506787330317,0.105464546025693,1
0.0536448598130841,0.154610591900312,0.116307881239396,1
0.0457314629258517,0.149539078156313,0.118942817737736,1
0.0847906523855891,0.118870496592016,0.102381648208705,1
0.0688988764044944,0.132134831460674,0.11625089636826,1
0.101217656012177,0.119117199391172,0.119859246079034,1
0.141701215153681,0.116283059328091,0.133667302572349,1
0.0442735042735043,0.161339031339031,0.115930281586744,1
0.0705748578648137,0.142918509159823,0.115236925351909,1
0.101415487094088,0.118900915903414,0.116389635619759,1
0.0380861244019139,0.136267942583732,0.127758009106547,1
0.0404338983050847,0.149966101694915,0.104196606633106,1
0.0471342685370741,0.145330661322645,0.114502956625259,1
0.0677625570776256,0.133394216133942,0.121770478329013,1
0.0563735597331716,0.149593693147362,0.124953944554641,1
0.0392868217054264,0.164093023255814,0.105699612224492,1
0.0718979266347687,0.140223285486443,0.111934435622182,1
0.0646857142857143,0.115885714285714,0.103553279216424,1
0.0418691588785047,0.126083262531861,0.0929515833866978,1
0.0477207392197125,0.0997535934291581,0.106848399785411,1
0.220671506352087,0.0348094373865699,0.138001751560092,1
0.216720604099245,0.0338295577130529,0.116978002033518,1
0.211719517641804,0.0367664135774899,0.118713194116836,1
0.205164363982849,0.0488232491662696,0.127353311588046,1
0.226739967014843,0.0238592633315008,0.126859663454101,1
0.226550387596899,0.0218410852713178,0.125254631640568,1
0.219171033825631,0.0317484516436398,0.126727961262597,1
0.222156777825899,0.0350454742312689,0.121583422194531,1
0.219979086789822,0.0275217845939352,0.110793747234841,1
0.214257907542579,0.03661800486618,0.124419922491855,1
0.0926092282564312,0.104042466312781,0.094742647498003,1
0.105,0.114159779614325,0.115597787797442,1
0.0898186889818689,0.10836820083682,0.0979793002662925,1
0.0928482328482328,0.107401247401247,0.1188277917221,1
0.0942351046698873,0.10866344605475,0.108931720034315,1
0.0935556879094699,0.116569386539607,0.116721308007729,1
0.0898483080513419,0.110921820303384,0.118013237421247,1
0.0920410897722197,0.104421616793211,0.104231424261036,1
0.0921772272510719,0.103115769414007,0.0985022531190077,1
0.0964613109906358,0.119369147363233,0.104354191351068,1
0.11034201123022,0.120490045941807,0.11492732069564,1
0.10533796832754,0.11712630359212,0.108934973002079,1
0.101409553641347,0.115332811276429,0.123240080290903,1
0.102691292875989,0.118575197889182,0.10861347623786,1
0.105960365853659,0.12047256097561,0.118108981567737,1
0.106461075592328,0.112358029334336,0.108212246919493,1
0.107825112107623,0.122578475336323,0.129391731946207,1
0.114103139013453,0.118968609865471,0.122059315539077,1
0.106229898749255,0.119404407385348,0.102041516613676,1
0.107603305785124,0.11637741046832,0.116107582409406,1
0.118404815650865,0.114401805869074,0.113350423077755,1
0.118496732026144,0.0947058823529412,0.115719958203671,1
0.134201183431953,0.100788954635108,0.136280508236271,1
0.121222879684418,0.107968441814596,0.12901818729843,1
0.0088083889418493,0.150543374642517,0.0896821018469984,1
0.0021194280908326,0.141530698065601,0.0957334132408436,1
0.0033579335793357,0.145166051660517,0.0940707408719703,1
0.141701215153681,0.116283059328091,0.133667302572349,1
0.152323049001815,0.105825771324864,0.134526931164788,1
0.162828875045804,0.0803371198241114,0.147039823913837,1
0.156925453843183,0.0943066821166473,0.149085989249893,1
0.156401124648547,0.10194939081537,0.142236860348507,1
0.168213434969033,0.0876417341591234,0.141019807497135,1
0.183952686052242,0.0481616559881715,0.172846702924808,1
0.157527047913447,0.0850386398763524,0.123181450596976,1
0.145932203389831,0.0913559322033898,0.129796719029066,1
0.140744680851064,0.119335106382979,0.113574336676161,1
0.142463343108504,0.110029325513196,0.132980468643585,1
0.188149324861001,0.0622716441620333,0.114972379425061,1
0.156415633937083,0.0854146806482364,0.136302006026818,1
0.159444444444444,0.0999673202614379,0.116404725919563,1
0.107507163323782,0.106704871060172,0.114009542160614,1
0.100534759358289,0.102245989304813,0.103079485822238,1
0.0991447861965491,0.103345836459115,0.0932897364647478,1
0.102094647013189,0.104266873545384,0.10187241368228,1
0.103343195266272,0.103136094674556,0.0989840863341371,1
0.103555888972243,0.100825206301575,0.102147538768396,1
0.103827252419955,0.102784810126582,0.105191975112281,1
0.0989489718202589,0.101507996953542,0.0977494112667422,1
0.104424514200299,0.103587443946188,0.105425319871622,1
0.0986293294030951,0.105025792188651,0.102589865753684,1
0.10044173648134,0.102787509520183,0.105293312191731,1
0.100908413998511,0.104452717795979,0.100617265082115,1
0.105538461538462,0.104167832167832,0.109945814110533,1
0.102295573893473,0.104606151537884,0.10904264758391,1
0.100705521472393,0.101779141104294,0.102157537240628,1
0.101898039215686,0.106949019607843,0.103889887171781,1
0.10390625,0.1045625,0.11034955682708,1
0.103679753656659,0.106697459584296,0.0977679582188495,1
0.103679753656659,0.107128560431101,0.105013553294397,1
0.106473429951691,0.107053140096618,0.111861049107986,1
0.10130869899923,0.105188606620477,0.0911522772564393,1
0.102776470588235,0.104752941176471,0.101788259324296,1
0.101267387944359,0.105378670788253,0.0885310870564691,1
0.0964141035258815,0.102505626406602,0.100199952426693,1
0.0941035258814704,0.10271567891973,0.108183380645103,1
0.100276073619632,0.103282208588957,0.0995713741223239,1
0.104282685512367,0.103886925795053,0.108236745905884,1
0.100970311368573,0.10664735698769,0.0937884131311651,1
0.103703703703704,0.103068783068783,0.103934141766335,1
0.103146417445483,0.105327102803738,0.112261708332374,1
0.107844522968198,0.104678445229682,0.112816706023398,1
0.102602001539646,0.101524249422633,0.115249114345442,1
0.0997512801755669,0.103643013899049,0.101953312456643,1
0.1015,0.1019375,0.100367618260533,1
0.100491437081162,0.103201787043932,0.104481336665055,1
0.104080370942813,0.104729520865533,0.108776632942924,1
0.0984728340675477,0.108340675477239,0.0978738234548225,1
0.0999561082662765,0.106305779078274,0.0975718816834255,1
0.0981360777587193,0.113504859919954,0.0972198811555279,1
0.0951329787234042,0.113377659574468,0.107671861910957,1
0.108213304013194,0.116679494227598,0.109029555711036,1
0.101338199513382,0.116496350364964,0.111296786871362,1
0.116289104638619,0.115080906148867,0.120490662472344,1
0.114535345512311,0.114757744241461,0.107117011426249,1
0.101462765957447,0.113191489361702,0.118677923665298,1
0.0686832204665162,0.166230248306998,0.111859288680247,1
0.0922954725972994,0.120540111199365,0.0960022495920766,1
0.0909146341463415,0.131676829268293,0.115785087175022,1
0.0376063829787234,0.160664893617021,0.103755728697966,1
0.0811987090825265,0.127800829875519,0.119184838634809,1
0.0552750809061489,0.156461704422869,0.116695534647684,1
0.0599075241698193,0.143707440100883,0.116054338376228,1
0.0619662191424859,0.150974447812906,0.103768924882144,1
0.132,0.117538461538462,0.121784101294854,1
0.129081455805893,0.115979202772964,0.12016460820276,1
0.130951821386604,0.111539365452409,0.114543869517499,1
0.134285714285714,0.112857142857143,0.108870603930235,1
0.112096219931271,0.116426116838488,0.0952455287754327,1
0.125692108667529,0.110116429495472,0.0986941569747834,1
0.127630522088353,0.119196787148594,0.109249550983761,1
0.133177966101695,0.10885593220339,0.113069507695297,1
0.127435897435897,0.115384615384615,0.116112800328647,1
0.132067988668555,0.113031161473088,0.111374855375411,1
0.140292275574113,0.100542797494781,0.11274357532766,1
0.128010540184453,0.121739130434783,0.116147375309812,1
0.128988764044944,0.118501872659176,0.111736196738552,1
0.134722838137472,0.0962305986696231,0.112381361863654,1
0.12983606557377,0.11016393442623,0.110858003325962,1
0.12496765847348,0.105045278137128,0.113349222294343,1
0.0892307692307692,0.143076923076923,0.115409809442997,1
0.130953846153846,0.116307692307692,0.120015544164043,1
0.10158379373849,0.123241252302026,0.10510166166276,1
0.128059701492537,0.117313432835821,0.115888706747257,1
0.132509225092251,0.101771217712177,0.111048830772218,1
0.132804328223625,0.11487826871055,0.118455515966842,1
0.13041095890411,0.117369863013699,0.111075200275962,1
0.134615384615385,0.0951282051282051,0.115974584964952,1
0.134488188976378,0.106102362204724,0.119043016632927,1
0.138912621359223,0.104932038834951,0.11963307360777,1
0.134679695982628,0.105494028230185,0.113397787574311,1
0.136574225122349,0.100489396411093,0.101645707844575,1
0.134089264173703,0.110446320868516,0.120294221893935,1
0.105,0.125602836879433,0.114170155830914,1
0.135922330097087,0.109039913700108,0.112360437540204,1
0.13558926487748,0.10389731621937,0.116028443119812,1
0.132727272727273,0.110545454545455,0.120208405960061,1
0.134329113924051,0.11873417721519,0.119255218090251,1
0.130339539978094,0.118072289156626,0.11288887138644,1
0.13053726169844,0.115979202772964,0.126094231940402,1
0.136538461538462,0.100769230769231,0.121836104484174,1
0.134282380396733,0.10977829638273,0.110041639318906,1
0.113163972286374,0.123079291762895,0.111157282846754,1
0.130493023255814,0.0989767441860465,0.108469863741134,1
0.12831067961165,0.0984077669902913,0.109011187972193,1
0.139652605459057,0.0937965260545906,0.105533236547309,1
0.130569948186529,0.113160621761658,0.10937211239291,1
0.128333333333333,0.106060606060606,0.104113715454891,1
0.127582017010936,0.105127582017011,0.104612421060309,1
0.135454545454545,0.106363636363636,0.110113936078594,1
0.134187425860024,0.103297746144721,0.106557196151937,1
0.131838565022422,0.108400597907324,0.110244193694538,1
0.131421965317919,0.113618497109827,0.115311078916318,1
0.121943925233645,0.12403738317757,0.116569388019306,1
0.135982996811902,0.115451647183847,0.113586323923005,1
0.131098265895954,0.116127167630058,0.101098101323731,1
0.133872053872054,0.107946127946128,0.110264939885829,1
0.133236714975845,0.121739130434783,0.120147309372522,1
0.138386167146974,0.10328530259366,0.118526221082175,1
0.128888888888889,0.110555555555556,0.102834659196909,1
0.133376835236542,0.106884176182708,0.107314652480665,1
0.123260869565217,0.112101449275362,0.10797370034302,1
0.125405405405405,0.103783783783784,0.114696057394539,1
0.125702127659574,0.118553191489362,0.109506265186043,1
0.128627450980392,0.115294117647059,0.101130272061307,1
0.131034482758621,0.111034482758621,0.124619253664851,1
0.113040540540541,0.119425675675676,0.10986480345081,1
0.137697368421053,0.106842105263158,0.110384825783017,1
0.133495575221239,0.112743362831858,0.120867691524286,1
0.136032388663968,0.108259109311741,0.115489455720796,1
0.133725992317542,0.112573623559539,0.114290920711531,1
0.132979351032448,0.0945722713864307,0.11416826065076,1
0.128098918083462,0.123338485316847,0.118449277639622,1
0.133654390934844,0.117393767705382,0.10930814390644,1
0.129838709677419,0.0982258064516129,0.114190615690482,1
0.132978056426332,0.125956112852665,0.117812684077629,1
0.132275862068966,0.101379310344828,0.110099144881791,1
0.129564375605034,0.113301064859632,0.115241022294929,1
0.125853658536585,0.114146341463415,0.111133356042357,1
0.119661016949153,0.100338983050847,0.107823584183934,1
0.141573033707865,0.101303370786517,0.112782710091813,1
0.132820512820513,0.0969230769230769,0.117045074535991,1
0.126530612244898,0.113877551020408,0.116903801834143,1
0.117657393850659,0.116837481698389,0.126415093396274,1
0.0050044682752457,0.142877569258266,0.097471910037613,1
0.0882505105513955,0.109598366235534,0.0944440233694254,1
0.0870930232558139,0.0919767441860465,0.115847134176672,1
0.0902318392581144,0.111870170015456,0.108020930578131,1
0.113660531697342,0.109652351738241,0.113603862051424,1
0.0842167957117332,0.113400833829661,0.115771374095315,1
0.079849510910459,0.0990218209179834,0.110586381355147,1
0.078563829787234,0.113005319148936,0.10614807553845,1
0.0997141081417029,0.116420136730889,0.112769324853735,1
0.077847533632287,0.0990358744394619,0.0806141304819367,1
0.0975073313782991,0.107565982404692,0.0711681445724155,1
0.0869885641677255,0.0891232528589581,0.132928294994868,1
0.144171632896305,0.079761620977354,0.108979335078919,1
0.144610051993068,0.0623570190641248,0.111024230480682,1
0.144295676429568,0.0829846582984658,0.111842682616818,1
0.141274382314694,0.0870221066319896,0.118520133629078,1
0.140625558534406,0.0918319928507596,0.118736602813262,1
0.142708158116064,0.0847771236333053,0.0994071611835071,1
0.146103542234332,0.085449591280654,0.127126036355103,1
0.142926292629263,0.0884048404840484,0.119014021671737,1
0.154278606965174,0.0724378109452736,0.106929574910765,1
0.141376228775693,0.0848257372654155,0.110918125508126,1
0.135239567233385,0.118794435857805,0.125526605509974,1
0.135437392795883,0.117667238421955,0.122067729118396,1
0.112567004169148,0.127742703990471,0.129275821906869,1
0.106876340243031,0.127290922087205,0.124194418311081,1
0.0893617021276596,0.129760638297872,0.127703404254037,1
0.123986135181976,0.113067590987868,0.100155311214847,1
0.138098641887062,0.114681915654039,0.123514935275833,1
0.13899897854954,0.0998161389172625,0.113920741135827,1
0.109528585757272,0.118936810431294,0.119849345927566,1
0.0608809746954077,0.177788191190253,0.138232927125253,1
0.109039913700108,0.142567421790723,0.140524781573548,1
0.105645756457565,0.132767527675277,0.10900475400052,1
0.100788954635108,0.127297830374753,0.133456666346774,1
0.116841388699796,0.128468345813479,0.134081632252111,1
0.0545199568500539,0.131995685005394,0.117862899244764,1
0.116392961876833,0.123782991202346,0.131518643539912,1
0.115366568914956,0.121730205278592,0.124489969441805,1
0.0509729187562688,0.158676028084253,0.131858634619419,1
0.154452091053467,0.0761884595023822,0.127690212011162,1
0.156009334889148,0.0743290548424738,0.135308185126513,1
0.165598570577725,0.0628707564026206,0.136642801656354,1
0.164667697063369,0.0672952086553323,0.132457599783839,1
0.154122319301033,0.0974106433677522,0.131115847540756,1
0.0707934943321833,0.150556924593396,0.110488933333738,1
0.163921034717495,0.0924438393464942,0.119024042212344,1
0.167149240393208,0.0698123324396783,0.129064342916689,1
0.16789667896679,0.0707749077490775,0.129058350388201,1
0.161543592186756,0.0937779895188185,0.128289247927008,1
0.0410829694323144,0.18707423580786,0.123620256807994,1
0.121250737463127,0.120589970501475,0.127236489090601,1
0.118679152291769,0.117023164120256,0.12271927831584,1
0.125193717277487,0.114785340314136,0.141771680818061,1
0.0429176934450468,0.171118777723016,0.122975811579371,1
0.0726968174204355,0.149927414852038,0.14846707473364,1
0.115387797311272,0.127404343329886,0.130283589472977,1
0.126907630522088,0.0939759036144578,0.11712191586982,1
0.104603252833908,0.137309019221291,0.116985401602917,1
0.113258426966292,0.125842696629213,0.128543212876655,1
0.0884210526315789,0.106432748538012,0.102370609327683,1
0.088500772797527,0.114899536321484,0.0848388659581837,1
0.0942673338098642,0.113280914939242,0.0886709726578681,1
0.0939323220536756,0.108961493582264,0.0935076394959139,1
0.0878780177890724,0.104955527318933,0.0958602658034645,1
0.0870850767085077,0.111687587168759,0.0968166897931785,1
0.0933926302414231,0.110114358322745,0.0907956303400022,1
0.0951291918636614,0.115140186915888,0.102929925267325,1
0.0705241660993873,0.100258679373724,0.139353023602709,1
0.0558117195004803,0.114918347742555,0.136684210682893,1
0.129149736644093,0.0994431903686983,0.130410073191315,1
0.116706689536878,0.0560320182961692,0.120920852875899,1
0.115304136253041,0.0732360097323601,0.11840662186838,1
0.0912234042553191,0.127154255319149,0.0816896430547709,1
0.0982668977469671,0.130294627383016,0.0857989768149791,1
0.108096514745308,0.105844504021448,0.0854845297007825,1
0.104562239428231,0.114234663490173,0.0854895328500398,1
0.0996346306592534,0.117426528991263,0.0863150102857207,1
0.112100089365505,0.114101876675603,0.0925770870471368,1
0.109654255319149,0.134042553191489,0.0916869655115521,1
0.103308373042886,0.119700476514636,0.0857954361562889,1
0.12094468614046,0.116072094468614,0.0869560889279008,1
0.104977257959714,0.107706302794022,0.0821704101306847,1
0.0475424486148347,0.124611260053619,0.0846887210443258,1
0.0635567470956211,0.117104557640751,0.0897924215350457,1
0.0863829787234043,0.111329787234043,0.0904720135966407,1
0.0346125461254613,0.124760147601476,0.103000399475814,1
0.0751397011046134,0.127537361923327,0.0970541559656474,1
0.0854987834549878,0.115644768856448,0.101573578129448,1
0.0649404289118348,0.117871326449563,0.0994379937014966,1
0.0540958268933539,0.131344667697063,0.100263865334529,1
0.0910813226094727,0.104593386952636,0.101699938715328,1
0.0906642066420664,0.104354243542435,0.083904731509528,1
0.0863847528290649,0.121072066706373,0.10776420222884,1
0.064033264033264,0.149022869022869,0.113352434834455,1
0.0498249708284714,0.175939323220537,0.104033219402421,1
0.0715608919382504,0.14568324757004,0.109436727661306,1
0.0199352750809061,0.177605177993528,0.10689549351733,1
0.076595191682911,0.134814814814815,0.111085453277569,1
0.0510077519379845,0.158992248062016,0.121895798454236,1
0.09680690399137,0.122783171521036,0.111739159743194,1
0.0391775325977934,0.142246740220662,0.112989979559555,1
0.0654114365411437,0.141757322175732,0.0983377721832255,1
0.0989315838800375,0.152596063730084,0.126163242512349,1
0.0767381252627154,0.17936948297604,0.129129178021209,1
0.137698355968549,0.120686204431737,0.126885305901094,1
0.130462287104623,0.12705596107056,0.124997377873941,1
0.126437268395977,0.11561672842774,0.111285548238615,1
0.133681043129388,0.124272818455366,0.12803432434323,1
0.128306997742664,0.123039879608728,0.129089941063866,1
0.124711263579188,0.128873642081189,0.1326283389817,1
0.131638591117917,0.127064828994385,0.131712826256073,1
0.137808032675289,0.115507147719537,0.132163570637361,1
0.107397260273973,0.147884322678843,0.114102046847289,1
0.149383378016086,0.107095621090259,0.132863117686939,1
0.146228813559322,0.099364406779661,0.131937847085251,1
0.123934426229508,0.131862891207153,0.123312330260421,1
0.16521186440678,0.0489406779661017,0.17164361787274,1
0.167811447811448,0.0947474747474748,0.130455177271453,1
0.123132530120482,0.118493975903614,0.122244327529254,1
0.119891082368958,0.0973995915588836,0.117811191677423,1
0.121042893187553,0.0906644238856182,0.115180749564355,1
0.120122574055158,0.10267620020429,0.0948170447060115,1
0.122197140707299,0.0950188111361926,0.103282232793126,1
0.127245762711864,0.0759322033898305,0.094400515977296,1
0.118776595744681,0.101835106382979,0.125937250893186,1
0.121652104845115,0.085845909451946,0.104965046112471,1
0.12049853372434,0.0934017595307918,0.1022481059916,1
0.11982398239824,0.101034103410341,0.085566877640112,1
